id,contract_file,vulnerability,function_name,function_code,dataset
9636,8c7f97965f6811e5f1e839ef23d38d2ecd86a445,Re-entrancy,sellEggs,"    function sellEggs() public {
        require(initialized);
        uint256 hasEggs = getMyEggs();
        uint256 eggValue = calculateEggSell(hasEggs);
        uint256 fee = calculateDevFee(eggValue);
        claimedEggs[msg.sender] = 0;
        lastHatch[msg.sender] = now;
        marketEggs = SafeMath.add(marketEggs, hasEggs);
        ceoAddress.transfer(fee);
        msg.sender.transfer(SafeMath.sub(eggValue, fee));
        emit Sell(msg.sender, hasEggs);
    }",slither_audited
9637,8c82392952e095c262cac8caa122b842119f15ba,Re-entrancy,purchaseTokens,"    function purchaseTokens(uint256 _incomingEthereum, address _referredBy, address _charity)
    areWeLive(_incomingEthereum)
    internal
    returns(uint256) {
        address _customerAddress = msg.sender;
        uint256 _undividedDividends = SafeMath.div(_incomingEthereum, dividendFee_);
        uint256 _referralBonus = SafeMath.div(_undividedDividends, 3);
        uint256 _dividends = SafeMath.sub(SafeMath.sub(_undividedDividends, _referralBonus), _referralBonus); 
        uint256 _amountOfTokens = ethereumToTokens_(SafeMath.sub(_incomingEthereum, _undividedDividends));
        uint256 _fee = _dividends * magnitude;
        require(_amountOfTokens > 0 && (SafeMath.add(_amountOfTokens, tokenSupply_) > tokenSupply_));
        if (
            _referredBy != 0x0000000000000000000000000000000000000000 &&
            _referredBy != _customerAddress &&
            tokenBalanceLedger_[_referredBy] >= referralLinkMinimum
        ) {
            referralBalance_[_referredBy] = SafeMath.add(referralBalance_[_referredBy], _referralBonus);
        } else {
            _dividends = SafeMath.add(_dividends, SafeMath.div(_undividedDividends, 3));
            _fee = _dividends * magnitude;
        }
        if (
            _charity != 0x0000000000000000000000000000000000000000 &&
            _charity != _customerAddress
        ) {
            referralBalance_[_charity] = SafeMath.add(referralBalance_[_charity], _referralBonus);
            withdrawForCharity(_charity);
        } else {
            _dividends = SafeMath.add(_dividends, _referralBonus);
            _fee = _dividends * magnitude;
        }
        if (tokenSupply_ > 0) {
            tokenSupply_ = SafeMath.add(tokenSupply_, _amountOfTokens);
            profitPerShare_ += (_dividends * magnitude / (tokenSupply_));
            _fee = _fee - (_fee - (_amountOfTokens * (_dividends * magnitude / (tokenSupply_))));
        } else {
            tokenSupply_ = _amountOfTokens;
        }
        tokenBalanceLedger_[_customerAddress] = SafeMath.add(tokenBalanceLedger_[_customerAddress], _amountOfTokens);
        int256 _updatedPayouts = (int256)((profitPerShare_ * _amountOfTokens) - _fee);
        payoutsTo_[_customerAddress] += _updatedPayouts;
        emit onTokenPurchase(_customerAddress, _incomingEthereum, _amountOfTokens, _referredBy);
        return _amountOfTokens;
    }",slither_audited
9638,8c82392952e095c262cac8caa122b842119f15ba,Re-entrancy,sell,"    function sell(uint256 _amountOfTokens, address _charity)
    onlyTokenHolders() 
    onlyNonFounders() 
    public {
        address _customerAddress = msg.sender;
        require(_amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
        uint256 _tokens = _amountOfTokens;
        uint256 _ethereum = tokensToEthereum_(_tokens);
        uint256 _dividends = SafeMath.div(_ethereum, dividendFee_);
        uint256 _charityDividends = SafeMath.div(_dividends, 3);
        if (_charity != 0x0000000000000000000000000000000000000000 && _charity != _customerAddress) 
        {
            _charityDividends = SafeMath.div(_dividends, 3); 
            _dividends = SafeMath.sub(_dividends, _charityDividends); 
            withdrawForCharity(_charity);
        }
        uint256 _taxedEthereum = SafeMath.sub(_ethereum, _dividends);
        tokenSupply_ = SafeMath.sub(tokenSupply_, _tokens);
        tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _tokens);
        int256 _updatedPayouts = (int256)(profitPerShare_ * _tokens + (_taxedEthereum * magnitude));
        payoutsTo_[_customerAddress] -= _updatedPayouts;
        if (tokenSupply_ > 0) {
            profitPerShare_ = SafeMath.add(profitPerShare_, (_dividends * magnitude) / tokenSupply_);
        }
        emit onTokenSell(_customerAddress, _tokens, _taxedEthereum, _charity);
    }",slither_audited
9639,8c82392952e095c262cac8caa122b842119f15ba,Re-entrancy,withdrawForCharity,"    function withdrawForCharity(address _charity)
    internal {
        address _customerAddress = _charity;
        uint256 _dividends = myDividends(false); 
        payoutsTo_[_customerAddress] += (int256)(_dividends * magnitude);
        _dividends += referralBalance_[_customerAddress];
        referralBalance_[_customerAddress] = 0;
        _customerAddress.transfer(_dividends);
        emit onWithdraw(_customerAddress, _dividends);
    }",slither_audited
9640,8c84c37be4159db5031b88c53dceb7d5277785c4,Re-entrancy,_transfer,"    function _transfer(address from, address to, uint256 amount) internal override {
        require(from != address(0), ""transfer from the zero address"");
        require(to != address(0), ""transfer to the zero address"");
        require(amount <= maxTxLimit || isExcludedFromTxLimit[from] || isExcludedFromTxLimit[to], ""Tx Amount too large"");
        require(balanceOf(to).add(amount) <= maxWalletLimit || isExcludedFromWalletLimit[to], ""Transfer will exceed wallet limit"");
        require(isLaunched || isExcludedFromFees[from] || isExcludedFromFees[to], ""Waiting to go live"");
        require(!isBlacklisted[from], ""Sender is blacklisted"");
        if (amount == 0) {
            super._transfer(from, to, 0);
            return;
        }
        uint256 totalTokensForFee = tokensForLiquidity + tokensForTax;
        bool canSwap = totalTokensForFee >= swapAtAmount;
        if (
            from != uniswapV2Pair &&
            canSwap &&
            !swapping
        ) {
            swapping = true;
            swapBack(totalTokensForFee);
            swapping = false;
        } else if (
            from == uniswapV2Pair &&
            to != uniswapV2Pair &&
            block.number < launchBlock + 4 &&
            !isExcludedFromFees[to]
        ) {
            _setBlacklist(to, true);
        }
        bool takeFee = !swapping;
        if (isExcludedFromFees[from] || isExcludedFromFees[to]) {
            takeFee = false;
        }
        if (takeFee) {
            uint256 fees;
            if (to == uniswapV2Pair) {
                uint256 sellTotalFees = sellLiquidityFee.add(sellTxFee);
                fees = amount.mul(sellTotalFees).div(100);
                tokensForLiquidity = tokensForLiquidity.add(fees.mul(sellLiquidityFee).div(sellTotalFees));
                tokensForTax = tokensForTax.add(fees.mul(sellTxFee).div(sellTotalFees));
            }
            else {
                uint256 buyTotalFees = buyLiquidityFee.add(buyTxFee);
                fees = amount.mul(buyTotalFees).div(100);
                tokensForLiquidity = tokensForLiquidity.add(fees.mul(buyLiquidityFee).div(buyTotalFees));
                tokensForTax = tokensForTax.add(fees.mul(buyTxFee).div(buyTotalFees));
            }
            if (fees > 0) {
                super._transfer(from, address(this), fees);
                amount = amount.sub(fees);
            }
        }
        super._transfer(from, to, amount);
    }",slither_audited
9641,8c9639b34c413465b3bda2e09be39bc3ca9c2984,Re-entrancy,LuckyDraw,"    function LuckyDraw() public {
        require(msg.sender == tx.origin);
        if (block.number >= playerBlock[msg.sender] + 256) {
            uint[] memory empty = new uint[](0);
            emit Numbers(address(this), empty, ""Your tickets expired or are invalid. Try Again."");
        } else if (block.number > playerBlock[msg.sender] + blockInterval) {
            bool win = false;
            uint[] memory numbers = new uint[](playerTickets[msg.sender]);
            uint i = 0;
            while (i < playerTickets[msg.sender]) {
                numbers[i] = uint256(uint256(keccak256(abi.encodePacked(blockhash(playerBlock[msg.sender] + 2), i))) % maxNumber);
                if (numbers[i] == systemNumber)
                    win = true;
                i++;
            }
            ticketsPlayed += playerTickets[msg.sender];
            if (win) {
                address payable add = payable(msg.sender);
                uint contractBalance = address(this).balance;
                uint winAmount = contractBalance * percentWin / 100;
                uint totalToPay = winAmount;
                if (!add.send(totalToPay)) revert('Error While Executing Payment.');
                totalPaidOut += totalToPay;
                winnersCount++;
                winnersEthCount += totalToPay;
                emit Numbers(address(this), numbers, ""YOU WON!"");
                winners.push(msg.sender);
                winnersTickets.push(playerTickets[msg.sender]);
                winnersETH.push(totalToPay);
                winnersTimestamp.push(block.timestamp);
            } else {
                emit Numbers(address(this), numbers, ""Your numbers don't match the System Number! Try Again."");
            }
            playerBlock[msg.sender] = 0;
            playerTickets[msg.sender] = 0;
        } else {
            revert('Players must wait 3 blocks');
        }
    }",slither_audited
9642,8c9833d36cdfe2fc3a11acab47ee9c33194dd78d,Timestamp-Dependency,cancelRequest,"    function cancelRequest()
    isOwner(msg.sender)
    external override returns(bool) {
        VoteProgress memory progress = _voteProgress;
        require(progress.requestId > 0, ""C98MSiG: No pending request"");
        require(block.timestamp - progress.timestamp > 600, ""C98MSiG: 10 mins not passed"");
        delete _request;
        delete _voteProgress;
        emit Cancelled(progress.requestId);
        return true;
    }",slither_audited
9643,8c9833d36cdfe2fc3a11acab47ee9c33194dd78d,Timestamp-Dependency,createRequest,"    function createRequest(address destination, uint256 value, bytes memory data)
    isOwner(msg.sender)
    external override returns(bool) {
        VoteProgress memory progress = _voteProgress;
        require(progress.requestId == 0, ""C98MSiG: Request pending"");
        Request memory req;
        req.destination = destination;
        req.value = value;
        req.data = data;
        progress.requestId = _requestId + 1;
        progress.timestamp = uint64(block.timestamp);
        progress.requiredVote = _voteRequirement.requiredVote;
        _request = req;
        _requestId = progress.requestId;
        _voteProgress = progress;
        vote();
        emit Requested(progress.requestId, req.destination, req.value, req.data, progress.currentVote, progress.requiredVote);
        return true;
    }",slither_audited
9644,8c9833d36cdfe2fc3a11acab47ee9c33194dd78d,Timestamp-Dependency,hasVoted,"    function hasVoted(address owner) external view override returns(bool voted, uint16 vPower) {
        VoteProgress memory progress = _voteProgress;
        uint16 power = _votePowers[owner];
        if (progress.requestId == 0) {
            return (false, power);
        }
        return (progress.requestId == _votes[owner], power);
    }",slither_audited
9645,8c9833d36cdfe2fc3a11acab47ee9c33194dd78d,Re-entrancy,vote,"    function vote()
    isOwner(msg.sender)
    public override returns(bool) {
        VoteProgress memory progress = _voteProgress;
        require(progress.requestId > 0, ""C98MSiG: No pending request"");
        if (_votes[msg.sender] < progress.requestId) {
            _votes[msg.sender] = progress.requestId;
            progress.currentVote += _votePowers[msg.sender];
            _voteProgress = progress;
            emit Voted(msg.sender, progress.requestId, progress.currentVote, progress.requiredVote);
        }
        if (progress.currentVote >= progress.requiredVote) {
            Request memory req = _request;
            (bool success, ) = req.destination.call {
                value: req.value
            }(req.data);
            if (success) {
                delete _request;
                delete _voteProgress;
                Executed(true, progress.requestId, req.destination, req.value, req.data);
            } else {
                Executed(false, progress.requestId, req.destination, req.value, req.data);
            }
        }
        return true;
    }",slither_audited
