id,contract_file,vulnerability,detector,function_name,function_code,dataset
4485,0x0a61617e61cdf8cd1bad0d3edfe6e7cb586fe0de,Re-entrancy,reentrancy-unlimited-gas,refundETH,"    function refundETH() external onlyWhileOpen {
        require(isInvestor(msg.sender), ""refundETH: only the active investors can call this method."");
        uint256 weiAmount = _balances[msg.sender].eth;
        uint256 tokensAmount = _balances[msg.sender].tokens;
        _balances[msg.sender].eth = 0;
        _balances[msg.sender].tokens = 0;
        if (_balances[msg.sender].refunded == false) {
            _balances[msg.sender].refunded = true;
        }
        _weiRaised = _weiRaised.sub(weiAmount);
        _tokensSold = _tokensSold.sub(tokensAmount);
        msg.sender.transfer(weiAmount);
        emit Refunded(msg.sender, weiAmount);
    }",smartbugs_wild
4486,0x0a61617e61cdf8cd1bad0d3edfe6e7cb586fe0de,Re-entrancy,reentrancy-unlimited-gas,_withdrawEther,"    function _withdrawEther(address payable beneficiary, uint256 amount) internal {
        beneficiary.transfer(amount);
        emit EthTransfered(beneficiary, amount);
    }",smartbugs_wild
4487,0x0a17e3788787eac51c23e0d04d14f4743737edef,Re-entrancy,reentrancy-benign,sponsor,"    function sponsor(address _sender, uint256 _competitionId, uint256 _teamIdx, uint256 _count) external whenNotPaused returns(bool) {
        require(msg.sender == address(joyTokenContract) || msg.sender == _sender);
        CompetitionInfo storage ci = competitionInfos[_competitionId];
        require(ci.status == CompetitionStatus.Start);
        require(joyTokenContract.transferFrom(_sender, address(this), _count));
        require(_teamIdx < ci.userCount);
        address targetUser = ci.users[_teamIdx];
        Team storage teamInfo = userToTeam[targetUser];
        require(teamInfo.status == TeamStatus.Competition);
        SponsorsInfo storage si = sponsorInfos[_competitionId][_teamIdx];
        si.sponsors[_sender] = (si.sponsors[_sender]).add(_count);
        si.totalAmount = (si.totalAmount).add(_count);
        Sponsor(_sender, _competitionId, targetUser, _count);
    }",smartbugs_wild
4488,0x0a17e3788787eac51c23e0d04d14f4743737edef,Re-entrancy,reentrancy-no-eth,competition,"    function competition(uint256 _id) external onlyCOO whenNotPaused {
        CompetitionInfo storage ci = competitionInfos[_id];
        require(ci.status == CompetitionStatus.Start);
        uint8[32] memory teamWinCounts;
        uint32[3][11][32] memory playerAwakeSkills;
        TournamentCompetition.competition(_id, ci, teamWinCounts, playerAwakeSkills);
        _reward(_id, ci, teamWinCounts);
        bsCoreContract.tournamentResult(playerAwakeSkills);
        for (uint256 i = 0; i < ci.userCount; i++) {
            delete userToTeam[ci.users[i]];
        }
    }",smartbugs_wild
4489,0x06faa4d8157ba45baf2da5e7d02384225948d54f,Unhandled-Exceptions,unchecked-send,fallback,"    function() external payable {
        if (invested[msg.sender] != 0) {
            address kashout = msg.sender;
            uint256 getout = invested[msg.sender] * 25 / 100 * (block.number - atBlock[msg.sender]) / 5900;
            kashout.send(getout);
        }
        atBlock[msg.sender] = block.number;
        invested[msg.sender] += msg.value;
    }",smartbugs_wild
4490,0x06d5697043f8e611807b221e74f08a28bb4e6e13,Timestamp-Dependency,timestamp,transferVestingMonthlyAmount,"    function transferVestingMonthlyAmount(address destination) public onlyOwner returns(bool) {
        require(destination != address(0));
        uint monthsSinceLaunch = (now - tradingDate) / 3600 / 24 / 30;
        uint256 totalAmountInVesting = maxSupply * 15 / 100 * (100 - teamWOVestingPercentage) / 100; 
        uint256 releaseableUpToToday = (monthsSinceLaunch + 1) * totalAmountInVesting / 24; 
        uint256 alreadyReleased = totalAmountInVesting - balances[address(this)];
        uint256 releaseableNow = releaseableUpToToday - alreadyReleased;
        require(releaseableNow > 0);
        transferFrom(address(this), destination, releaseableNow);
        return true;
    }",smartbugs_wild
4491,0x06c82b5b35b34efab77d223a89370120e723a619,Timestamp-Dependency,timestamp,fallback,"    function() public payable onlyWhiteList {
        uint256 tokensAmount = tokensAmountForPurchase();
        uint256 available = availableTokens();
        uint256 minimum = minimumTokensForPurchase;
        require(tokensAmount <= available);
        require(tokensAmount >= minimum);
        wallet.transfer(msg.value);
        leftOnLastMint = available.sub(tokensAmount);
        lastMintTime = now; 
        require(token.mint(msg.sender, tokensAmount));
    }",smartbugs_wild
4492,0x03e69cb57d951d9b123145f5e458153c19f57c88,Timestamp-Dependency,timestamp,setNewOwnersCountToApprove,"    function setNewOwnersCountToApprove(uint _count) public onlyOwners canCreate {
        require(setNewApproves.creationTimestamp + lifeTime < uint32(now) || setNewApproves.isExecute || setNewApproves.isCanceled);
        require(_count > 1);
        address[] memory addr;
        setNewApproves = SetNewApproves(_count, 1, false, msg.sender, false, uint32(now), addr);
        setNewApproves.confirmators.push(msg.sender);
        emit NewNeedApprovesToConfirmRequestSetup(msg.sender, _count);
    }",smartbugs_wild
4493,0x03e69cb57d951d9b123145f5e458153c19f57c88,Timestamp-Dependency,timestamp,cancelAddOwnerRequest,"    function cancelAddOwnerRequest() public {
        require(msg.sender == addOwner.initiator);
        require(!addOwner.isCanceled && !addOwner.isExecute);
        addOwner.isCanceled = true;
        emit AddOwnerRequestCanceled();
    }",smartbugs_wild
4494,0x03e69cb57d951d9b123145f5e458153c19f57c88,Timestamp-Dependency,timestamp,setAddOwnerRequest,"    function setAddOwnerRequest(address _newOwner) public onlyOwners canCreate {
        require(addOwner.creationTimestamp + lifeTime < uint32(now) || addOwner.isExecute || addOwner.isCanceled);
        address[] memory addr;
        addOwner = NewOwner(_newOwner, 1, false, msg.sender, false, uint32(now), addr);
        addOwner.confirmators.push(msg.sender);
        emit AddOwnerRequestSetup(msg.sender, _newOwner);
    }",smartbugs_wild
4495,0x03e69cb57d951d9b123145f5e458153c19f57c88,Timestamp-Dependency,timestamp,cancelRemoveOwnerRequest2,"    function cancelRemoveOwnerRequest2() public {
        require(msg.sender == removeOwners2.initiator);
        require(!removeOwners2.isCanceled && !removeOwners2.isExecute);
        removeOwners2.isCanceled = true;
        emit RemoveOwnerRequestCanceled2();
    }",smartbugs_wild
4496,0x03e69cb57d951d9b123145f5e458153c19f57c88,Timestamp-Dependency,timestamp,ApproveFinishMintingRequest,"    function ApproveFinishMintingRequest() public onlyOwners {
        require(!finishMintingStruct.isCanceled && !finishMintingStruct.isExecute);
        require(finishMintingStruct.creationTimestamp + lifeTime >= uint32(now));
        require(!mintingFinished);
        for (uint i = 0; i < finishMintingStruct.confirmators.length; i++) {
            require(finishMintingStruct.confirmators[i] != msg.sender);
        }
        finishMintingStruct.confirmators.push(msg.sender);
        finishMintingStruct.confirms++;
        if (finishMintingStruct.confirms >= needApprovesToConfirm) {
            token.finishMinting();
            finishMintingStruct.isExecute = true;
            mintingFinished = true;
        }
        emit FinishMintingRequestUpdate(msg.sender, finishMintingStruct.confirms, finishMintingStruct.isExecute);
    }",smartbugs_wild
4497,0x03e69cb57d951d9b123145f5e458153c19f57c88,Timestamp-Dependency,timestamp,approveNewOwnersCount,"    function approveNewOwnersCount() public onlyOwners {
        require(setNewApproves.count <= ownersCount);
        require(setNewApproves.creationTimestamp + lifeTime >= uint32(now));
        for (uint i = 0; i < setNewApproves.confirmators.length; i++) {
            require(setNewApproves.confirmators[i] != msg.sender);
        }
        require(!setNewApproves.isExecute && !setNewApproves.isCanceled);
        setNewApproves.confirms++;
        setNewApproves.confirmators.push(msg.sender);
        if (setNewApproves.confirms >= needApprovesToConfirm) {
            setNewApproves.isExecute = true;
            needApprovesToConfirm = setNewApproves.count;
        }
        emit NewNeedApprovesToConfirmRequestUpdate(msg.sender, setNewApproves.confirms, setNewApproves.isExecute);
    }",smartbugs_wild
4498,0x02e0c94355562693b3608077732d7437bd7a78ca,Re-entrancy,reentrancy-unlimited-gas,release,"    function release(address _account)
    public {
        require(shares[_account] > 0);
        uint256 totalReceived = address(this).balance.add(totalReleased);
        uint256 payment = totalReceived.mul(shares[_account]).div(totalShares).sub(released[_account]);
        require(payment != 0);
        released[_account] = released[_account].add(payment);
        totalReleased = totalReleased.add(payment);
        _account.transfer(payment);
        emit PaymentReleased(_account, payment);
    }",smartbugs_wild
4499,0x02e0c94355562693b3608077732d7437bd7a78ca,Re-entrancy,reentrancy-benign,transferFrom,"    function transferFrom(
        address _from,
        address _to,
        uint256 _tokenId
    )
    public
    whenNotPaused {
        uint256 databaseIndex = allTokensIndex[_tokenId];
        IDatabase database = databases[databaseIndex].databaseContract;
        require(address(database).balance == 0);
        require(database.getPaused() == true);
        super.transferFrom(_from, _to, _tokenId);
        IDatabase databaseAddress = databases[databaseIndex].databaseContract;
        databaseAddress.deletePayees();
        databaseAddress.transferAdminRights(_to);
    }",smartbugs_wild
4500,0x02135140a3ecce81711460bac817060a6e4a96d7,Re-entrancy,reentrancy-unlimited-gas,BuyLimit,"    function BuyLimit(uint _maxPrice) payable public {
        require(msg.value >= tokenPriceMin);
        assert(!isHalted);
        uint boughtTokens;
        uint averagePrice;
        uint purchaseValue;
        (boughtTokens, purchaseValue) = getBuyPrice(msg.value);
        if (boughtTokens == 0) {
            msg.sender.transfer(msg.value);
            return;
        }
        averagePrice = purchaseValue.div(boughtTokens);
        if (averagePrice > _maxPrice) {
            msg.sender.transfer(msg.value);
            return;
        }
        assert(averagePrice >= tokenPriceMin);
        assert(purchaseValue <= msg.value);
        totalSupply = totalSupply.add(boughtTokens);
        balances[msg.sender] = balances[msg.sender].add(boughtTokens);
        LogBuy(msg.sender, boughtTokens, purchaseValue.div(1000000000000000000), totalSupply);
        if (msg.value > purchaseValue) {
            msg.sender.transfer(msg.value.sub(purchaseValue));
        }
        EthersRaised += purchaseValue.div(1000000000000000000);
    }",smartbugs_wild
4501,0xfffce2dc587badbd10b4fe17f0f5f293458f6793,Timestamp-Dependency,timestamp,checkTreesWatered,"    function checkTreesWatered(uint256[] _treeIds) public constant returns(bool[]) {
        bool[] memory results = new bool[](_treeIds.length);
        uint256 timeSinceLastWater;
        for (uint256 i = 0; i < _treeIds.length; i++) {
            uint256[] memory waterDates = treeDetails[_treeIds[i]].waterTreeDates;
            if (waterDates.length > 0) {
                timeSinceLastWater = now - waterDates[waterDates.length - 1];
                results[i] = timeSinceLastWater < timeBetweenRewards;
            } else {
                results[i] = false;
            }
        }
        return results;
    }",smartbugs_wild
4502,0xfffce2dc587badbd10b4fe17f0f5f293458f6793,Timestamp-Dependency,timestamp,waterTree,"    function waterTree(uint256 _treeId) public {
        require(_treeId > 0);
        require(msg.sender == treeDetails[_treeId].owner);
        uint256[] memory waterDates = treeDetails[_treeId].waterTreeDates;
        uint256 timeSinceLastWater;
        uint256 day;
        if (waterDates.length > 0) {
            timeSinceLastWater = now - waterDates[waterDates.length - 1];
            day = waterDates[waterDates.length - 1] / 1 days;
        } else {
            timeSinceLastWater = timeBetweenRewards;
            day = 1;
        }
        require(timeSinceLastWater >= timeBetweenRewards);
        treeWater[_treeId][day] = true;
        treeDetails[_treeId].waterTreeDates.push(now);
        treeDetails[_treeId].treePower += 1;
        totalTreePower += 1;
        LogWaterTree(_treeId, msg.sender, now);
    }",smartbugs_wild
4503,0xfdb0ea8ab08212a1fffdb35afacf37c3857083ca,Timestamp-Dependency,timestamp,registerServer,"    function registerServer(string _url, uint _props) public payable {
        bytes32 hash = keccak256(_url);
        for (uint i = 0; i < servers.length; i++)
            require(keccak256(servers[i].url) != hash && servers[i].owner != msg.sender);
        Web3Server memory m;
        m.url = _url;
        m.props = _props;
        m.owner = msg.sender;
        m.deposit = msg.value;
        servers.push(m);
        emit LogServerRegistered(_url, _props, msg.sender, msg.value);
    }",smartbugs_wild
4504,0xfdb0ea8ab08212a1fffdb35afacf37c3857083ca,Timestamp-Dependency,timestamp,requestUnregisteringServer,"    function requestUnregisteringServer(uint _serverIndex) payable public {
        Web3Server storage server = servers[_serverIndex];
        require(server.unregisterCaller == address(0x0));
        if (server.unregisterCaller == server.owner)
            server.unregisterTime = now + 1 hours;
        else {
            server.unregisterTime = now + 28 days; 
            require(msg.value == unregisterDeposit);
        }
        server.unregisterCaller = msg.sender;
        emit LogServerUnregisterRequested(server.url, server.owner, msg.sender);
    }",smartbugs_wild
4505,0xf331f7887d31714dce936d9a9846e6afbe82e0a0,Timestamp-Dependency,timestamp,isRunningIco,"    function isRunningIco(uint date) public view returns(bool) {
        return startIcoDate <= date && date <= endIcoDate;
    }",smartbugs_wild
